end_date,beta,se,p,ci_low,ci_high
2024-11-01,-0.5823769021156017,0.1444708341148949,5.55155604953195e-05,-0.8655397369807957,-0.29921406725040767
2024-11-08,-0.5706596966143412,0.16432151688952157,0.0005150130924336455,-0.8927298697178034,-0.24858952351087898
2024-11-15,-0.5837365891885826,0.1821505373224879,0.0013520651305838343,-0.9407516423406589,-0.22672153603650635
2024-11-22,-0.5739830995799058,0.19760758347389248,0.0036765071509377114,-0.9612939631887351,-0.18667223597107652
2024-11-29,-0.5963288709890852,0.20895981696809865,0.004320014432191495,-1.0058901122465584,-0.18676762973161182
2024-12-06,-0.6226187203281603,0.19789354509146956,0.001653895681803746,-1.0104900687074407,-0.23474737194888
2024-12-13,-0.6328775391911192,0.1935344204048437,0.0010750823186186382,-1.0122050031846128,-0.25355007519762557
2024-12-20,-0.6824087218856125,0.1848483788134541,0.00022274135210090918,-1.0447115443599826,-0.3201058994112425
2024-12-27,-0.7224605816012326,0.18069702336573015,6.382937861020965e-05,-1.0766267473980637,-0.36829441580440153
2025-01-03,-0.7704119631763604,0.17233085989185945,7.802243227620557e-06,-1.108180448564405,-0.4326434777883159
2025-01-10,-0.8344655586966397,0.149635327299245,2.451783882124984e-08,-1.12775080020316,-0.5411803171901195
2025-01-17,-0.8085468149925069,0.1617059964819692,5.729937078895431e-07,-1.1254905680971665,-0.4916030618878473
2025-01-24,-0.8206413969985824,0.17606094154215657,3.1449136437587562e-06,-1.1657208424212093,-0.47556195157595554
2025-01-31,-0.7407144408280737,0.19556506375966326,0.0001521338667507715,-1.1240219657970136,-0.3574069158591337
2025-02-07,-0.6224179184504381,0.17977294442268246,0.0005356899309634711,-0.9747728895188958,-0.2700629473819805
2025-02-14,-0.5725151560790575,0.1706862397522297,0.0007959587059737968,-0.9070601859934277,-0.2379701261646872
2025-02-21,-0.5620089896311912,0.18156025132778852,0.0019652067155499714,-0.9178670822336567,-0.2061508970287257
2025-02-28,-0.575560680950315,0.18233434601786633,0.0015960788455849965,-0.932935999145333,-0.21818536275529699
2025-03-07,-0.5552688571349591,0.16631101857053956,0.0008416001096395125,-0.8812384535332167,-0.22929926073670154
2025-03-14,-0.5658618174709702,0.15568379613211888,0.0002783186877079989,-0.8710020578899231,-0.2607215770520172
2025-03-21,-0.5549281561058027,0.15283019609068899,0.0002823129142764031,-0.8544753404435531,-0.2553809717680523
2025-03-28,-0.5562052107504954,0.1492782981581206,0.00019457200510268922,-0.8487906751404118,-0.26361974636057905
2025-04-04,-0.5505024049480732,0.14873612495824134,0.00021458078018298923,-0.8420252098662262,-0.2589796000299202
2025-04-11,-0.5320294148600228,0.1487062078832878,0.00034660230893028755,-0.8234935823112668,-0.24056524740877866
2025-04-18,-0.5008805822020291,0.15518366234161884,0.00124805864615898,-0.805040560391602,-0.19672060401245622
2025-04-25,-0.482869287364032,0.16154186083426988,0.0027977496760421706,-0.799491334599201,-0.16624724012886305
