Date,Price,Returns,Energy_TWh_Annual,Google_Trends,EPU,Market_Cap,Daily_Energy_Cost,Cumulative_Energy_Cost,CEIR_raw,CEIR
2024-03-30,69857.0,0.29288042151809357,159.032089969843,60.0,116.711502898963,1466997000000.0,21785217.804088086,22635665634.580044,54.20635822281903,54.20635822281903
2024-03-31,70841.0,1.4085918376111284,159.523660863913,60.0,116.711502898963,1487661000000.0,21852556.282727808,22657518190.86277,55.06609283020025,55.06609283020025
2024-04-01,69763.0,-1.5217176493838358,159.97722832907,45.0,139.412017342264,1465023000000.0,21914688.812201366,22679432879.674973,54.01471044268706,54.01471044268706
2024-04-02,65659.0,-5.882774536645496,160.391854872631,45.0,139.412017342264,1378839000000.0,21971486.968853563,22701404366.643826,50.16601535336494,50.16601535336494
2024-04-03,65728.0,0.1050884113373618,160.811496257781,45.0,139.412017342264,1380288000000.0,22028972.090106986,22723433338.733932,50.1811492568901,50.1811492568901
2024-04-04,67952.0,3.383641674780913,161.24073506351,45.0,139.412017342264,1426992000000.0,22087771.926508218,22745521110.660442,52.18574655753554,52.18574655753554
2024-04-05,67638.37,-0.4615463856840196,161.668567906766,45.0,139.412017342264,1420405770000.0,22146379.16531041,22767667489.825752,51.84570490268672,51.84570490268672
2024-04-06,68404.0,1.1319462606801611,162.10711771213,45.0,139.412017342264,1436484000000.0,22206454.481113702,22789873944.306866,52.500685301021306,52.500685301021306
2024-04-07,69319.59,1.3385035962809155,162.558722423955,45.0,139.412017342264,1455711390000.0,22268318.14026781,22812142262.447132,53.29229390267649,53.29229390267649
2024-04-08,71703.0,3.438292119154207,163.032322222375,45.0,139.412017342264,1505763000000.0,22333194.824982878,22834475457.272114,55.432103197137,55.432103197137
2024-04-09,69139.0,-3.5758615399634652,163.500922217393,45.0,139.412017342264,1451919000000.0,22397386.60512233,22856872843.877235,53.022082604123234,53.022082604123234
2024-04-10,69802.0,0.9589377919842601,163.965492775148,45.0,139.412017342264,1465842000000.0,22461026.40755452,22879333870.28479,53.5785703792757,53.5785703792757
2024-04-11,70511.0,1.015730208303478,164.441304237742,45.0,139.412017342264,1480731000000.0,22526206.059964657,22901860076.344753,54.175992511697615,54.175992511697615
2024-04-12,67138.0,-4.783650777892811,164.9200037806,45.0,139.412017342264,1409898000000.0,22591781.339808222,22924451857.684563,51.03275782831141,51.03275782831141
2024-04-13,61935.0,-7.749709553457063,165.381227953975,45.0,139.412017342264,1300635000000.0,22654962.733421233,22947106820.417984,46.220859487883814,46.220859487883814
2024-04-14,63863.0,3.1129409865181312,165.848974590592,45.0,139.412017342264,1341123000000.0,22719037.61514959,22969825858.033134,47.9378035691511,47.9378035691511
2024-04-15,63140.0,-1.132110924948715,166.283771391878,45.0,139.412017342264,1325940000000.0,22778598.820805203,22992604456.85394,47.22996918586527,47.22996918586527
2024-04-16,63039.0,-0.15996198923028393,166.691027062585,45.0,139.412017342264,1323819000000.0,22834387.26884726,23015438844.122787,47.09095522098913,47.09095522098913
2024-04-17,60833.0,-3.4994209933533194,167.141266881539,45.0,139.412017342264,1277493000000.0,22896063.956375204,23038334908.079163,45.033332666596856,45.033332666596856
2024-04-18,63523.55,4.422846152581661,167.550759130887,45.0,139.412017342264,1333994550000.0,22952158.78505301,23061287066.864216,47.43857300019973,47.43857300019973
2024-04-19,64045.7,0.8219786205273305,167.644577180179,45.0,139.412017342264,1344959700000.0,22965010.572627258,23084252077.436844,47.866385113686086,47.866385113686086
2024-04-20,64773.12,1.1357827301442747,167.644577180179,45.0,139.412017342264,1360235520000.0,22965010.572627258,23107217088.00947,48.47989767583478,48.47989767583478
2024-04-21,64655.0,-0.18235959607936225,168.116454982779,45.0,139.412017342264,1357755000000.0,23029651.367503975,23130246739.376976,48.324387223121654,48.324387223121654
2024-04-22,66540.42,2.9161240429974367,169.03035031209,45.0,139.412017342264,1397348820000.0,23154842.50850548,23153401581.885483,49.986124756090895,49.986124756090895
2024-04-23,66351.0,-0.2846690778326888,169.339036225542,45.0,139.412017342264,1393371000000.0,23197128.250074245,23176598710.135555,49.76446347563543,49.76446347563543
2024-04-24,64036.0,-3.4890205121249074,169.593251020079,45.0,139.412017342264,1344756000000.0,23231952.194531374,23199830662.330086,47.61914067734162,47.61914067734162
2024-04-25,64788.0,1.1743394340683277,169.92962996104,45.0,139.412017342264,1360548000000.0,23278031.50151233,23223108693.831596,48.251421236194545,48.251421236194545
2024-04-26,63935.25,-1.3162159659196093,170.124146154261,45.0,139.412017342264,1342640250000.0,23304677.55537822,23246413371.386974,47.43270423630998,47.43270423630998
2024-04-27,63235.0,-1.0952487086544616,170.124146154261,45.0,139.412017342264,1327935000000.0,23304677.55537822,23269718048.942352,46.753252347612715,46.753252347612715
2024-04-28,63664.0,0.6784217601011999,170.124146154261,45.0,139.412017342264,1336944000000.0,23304677.55537822,23293022726.49773,47.09324388165972,47.09324388165972
2024-04-29,62944.0,-1.1309374214626744,170.124146154261,45.0,139.412017342264,1321824000000.0,23304677.55537822,23316327404.05311,46.397701544195385,46.397701544195385
2024-04-30,59866.0,-4.890061006609048,170.124146154261,45.0,139.412017342264,1257186000000.0,23304677.55537822,23339632081.608486,43.58192093360107,43.58192093360107
2024-05-01,57280.0,-4.319647212107036,170.124146154261,32.0,123.607520546671,1202880000000.0,23304677.55537822,23362936759.163864,41.213996764440175,41.213996764440175
2024-05-02,58718.0,2.510474860335199,170.124146154261,32.0,123.607520546671,1233078000000.0,23304677.55537822,23386241436.719242,42.464198562525176,42.464198562525176
2024-05-03,62933.0,7.178378010150199,170.124146154261,32.0,123.607520546671,1321593000000.0,23304677.55537822,23409546114.27462,46.203074366335905,46.203074366335905
2024-05-04,63927.3,1.5799342157532648,170.124146154261,32.0,123.607520546671,1342473300000.0,23304677.55537822,23432850791.829998,47.0481935720934,47.0481935720934
2024-05-05,63739.0,-0.2945533441894188,170.124146154261,32.0,123.607520546671,1338519000000.0,23304677.55537822,23456155469.385376,46.83286659801392,46.83286659801392
2024-05-06,63294.0,-0.6981596824550129,170.124146154261,32.0,123.607520546671,1329174000000.0,23304677.55537822,23479460146.940754,46.388374910822364,46.388374910822364
2024-05-07,62969.0,-0.5134767908490545,170.124146154261,32.0,123.607520546671,1322349000000.0,23304677.55537822,23502764824.49613,46.051986142153986,46.051986142153986
2024-05-08,61564.0,-2.2312566500976683,170.124146154261,32.0,123.607520546671,1292844000000.0,23304677.55537822,23526069502.05151,44.752226882105845,44.752226882105845
2024-05-09,62611.0,1.700669222272766,170.124146154261,32.0,123.607520546671,1314831000000.0,23304677.55537822,23549374179.606888,45.64159505057142,45.64159505057142
2024-05-10,60479.02,-3.405120505981385,170.124146154261,32.0,123.607520546671,1270059420000.0,23304677.55537822,23572678857.162266,43.69717274144382,43.69717274144382
2024-05-11,61051.58,0.9467084618765442,170.124146154261,32.0,123.607520546671,1282083180000.0,23304677.55537822,23595983534.717644,44.16358311433573,44.16358311433573
2024-05-12,61254.0,0.33155571076128876,170.124146154261,32.0,123.607520546671,1286334000000.0,23304677.55537822,23619288212.27302,44.29998019399693,44.29998019399693
2024-05-13,63086.0,2.990825088973792,170.124146154261,32.0,123.607520546671,1324806000000.0,23304677.55537822,23642592889.8284,45.88354606684062,45.88354606684062
2024-05-14,61624.55,-2.3165995625019753,170.124146154261,32.0,123.607520546671,1294115550000.0,23304677.55537822,23665897567.383778,44.54154113523997,44.54154113523997
