site_id,label,value_multiplier,capex_reduction_pct,debt_share,debt_interest_rate,debt_tenor_years,adjusted_capex_usd,adjusted_annual_debt_service_usd,adjusted_p50_value_usd,adjusted_p10_value_usd,p50_dscr,p10_dscr,p50_payback_years,launch_ready,intervention_score
commercial_portfolio_1mw,1 MW commercial portfolio,2,15,0.3,0.06,10,2677500,109135.94,247352.32,203903.28,2.2665,1.8683,10.82,true,1.7
commercial_portfolio_1mw,1 MW commercial portfolio,2,15,0.3,0.04,10,2677500,99033.45,247352.32,203903.28,2.4977,2.0589,10.82,true,1.8
commercial_portfolio_1mw,1 MW commercial portfolio,2,30,0.7,0.08,10,2205000,230027.02,247352.32,203903.28,1.0753,0.8864,8.91,false,1.6
commercial_portfolio_1mw,1 MW commercial portfolio,2,30,0.7,0.06,10,2205000,209712.19,247352.32,203903.28,1.1795,0.9723,8.91,false,1.7
commercial_portfolio_1mw,1 MW commercial portfolio,2,30,0.7,0.04,10,2205000,190299.57,247352.32,203903.28,1.2998,1.0715,8.91,true,1.8
commercial_portfolio_1mw,1 MW commercial portfolio,2,30,0.5,0.08,10,2205000,164305.01,247352.32,203903.28,1.5054,1.241,8.91,true,1.75
commercial_portfolio_1mw,1 MW commercial portfolio,2,30,0.5,0.06,10,2205000,149794.42,247352.32,203903.28,1.6513,1.3612,8.91,true,1.85
commercial_portfolio_1mw,1 MW commercial portfolio,2,30,0.5,0.04,10,2205000,135928.27,247352.32,203903.28,1.8197,1.5001,8.91,true,1.95
commercial_portfolio_1mw,1 MW commercial portfolio,2,30,0.3,0.08,10,2205000,98583.01,247352.32,203903.28,2.5091,2.0683,8.91,true,1.9
commercial_portfolio_1mw,1 MW commercial portfolio,2,30,0.3,0.06,10,2205000,89876.65,247352.32,203903.28,2.7521,2.2687,8.91,true,2
commercial_portfolio_1mw,1 MW commercial portfolio,2,30,0.3,0.04,10,2205000,81556.96,247352.32,203903.28,3.0329,2.5001,8.91,true,2.1
commercial_portfolio_1mw,1 MW commercial portfolio,2,45,0.7,0.08,10,1732500,180735.51,247352.32,203903.28,1.3686,1.1282,7,true,1.9
commercial_portfolio_1mw,1 MW commercial portfolio,2,45,0.7,0.06,10,1732500,164773.87,247352.32,203903.28,1.5012,1.2375,7,true,2
commercial_portfolio_1mw,1 MW commercial portfolio,2,45,0.7,0.04,10,1732500,149521.09,247352.32,203903.28,1.6543,1.3637,7,true,2.1
commercial_portfolio_1mw,1 MW commercial portfolio,2,45,0.5,0.08,10,1732500,129096.79,247352.32,203903.28,1.916,1.5795,7,true,2.05
commercial_portfolio_1mw,1 MW commercial portfolio,2,45,0.5,0.06,10,1732500,117695.62,247352.32,203903.28,2.1016,1.7325,7,true,2.15
commercial_portfolio_1mw,1 MW commercial portfolio,2,45,0.5,0.04,10,1732500,106800.78,247352.32,203903.28,2.316,1.9092,7,true,2.25
commercial_portfolio_1mw,1 MW commercial portfolio,2,45,0.3,0.08,10,1732500,77458.08,247352.32,203903.28,3.1934,2.6324,7,true,2.2
commercial_portfolio_1mw,1 MW commercial portfolio,2,45,0.3,0.06,10,1732500,70617.37,247352.32,203903.28,3.5027,2.8874,7,true,2.3
commercial_portfolio_1mw,1 MW commercial portfolio,2,45,0.3,0.04,10,1732500,64080.47,247352.32,203903.28,3.86,3.182,7,true,2.4
commercial_portfolio_1mw,1 MW commercial portfolio,2,60,0.7,0.08,10,1260000,131444.01,247352.32,203903.28,1.8818,1.5513,5.09,true,2.2
commercial_portfolio_1mw,1 MW commercial portfolio,2,60,0.7,0.06,10,1260000,119835.54,247352.32,203903.28,2.0641,1.7015,5.09,true,2.3
commercial_portfolio_1mw,1 MW commercial portfolio,2,60,0.7,0.04,10,1260000,108742.61,247352.32,203903.28,2.2747,1.8751,5.09,true,2.4
commercial_portfolio_1mw,1 MW commercial portfolio,2,60,0.5,0.08,10,1260000,93888.58,247352.32,203903.28,2.6345,2.1718,5.09,true,2.35
commercial_portfolio_1mw,1 MW commercial portfolio,2,60,0.5,0.06,10,1260000,85596.81,247352.32,203903.28,2.8897,2.3821,5.09,true,2.45
commercial_portfolio_1mw,1 MW commercial portfolio,2,60,0.5,0.04,10,1260000,77673.29,247352.32,203903.28,3.1845,2.6251,5.09,true,2.55
commercial_portfolio_1mw,1 MW commercial portfolio,2,60,0.3,0.08,10,1260000,56333.15,247352.32,203903.28,4.3909,3.6196,5.09,true,2.5
commercial_portfolio_1mw,1 MW commercial portfolio,2,60,0.3,0.06,10,1260000,51358.09,247352.32,203903.28,4.8162,3.9702,5.09,true,2.6
commercial_portfolio_1mw,1 MW commercial portfolio,2,60,0.3,0.04,10,1260000,46603.98,247352.32,203903.28,5.3075,4.3752,5.09,true,2.7
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,0,0.7,0.08,10,3150000,328610.02,309190.4,254879.11,0.9409,0.7756,10.19,false,1.5
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,0,0.7,0.06,10,3150000,299588.85,309190.4,254879.11,1.032,0.8508,10.19,false,1.6
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,0,0.7,0.04,10,3150000,271856.53,309190.4,254879.11,1.1373,0.9376,10.19,false,1.7
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,0,0.5,0.08,10,3150000,234721.44,309190.4,254879.11,1.3173,1.0859,10.19,true,1.65
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,0,0.5,0.06,10,3150000,213992.03,309190.4,254879.11,1.4449,1.1911,10.19,true,1.75
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,0,0.5,0.04,10,3150000,194183.24,309190.4,254879.11,1.5923,1.3126,10.19,true,1.85
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,0,0.3,0.08,10,3150000,140832.87,309190.4,254879.11,2.1954,1.8098,10.19,true,1.8
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,0,0.3,0.06,10,3150000,128395.22,309190.4,254879.11,2.4081,1.9851,10.19,true,1.9
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,0,0.3,0.04,10,3150000,116509.94,309190.4,254879.11,2.6538,2.1876,10.19,true,2
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,15,0.7,0.08,10,2677500,279318.52,309190.4,254879.11,1.1069,0.9125,8.66,false,1.8
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,15,0.7,0.06,10,2677500,254650.52,309190.4,254879.11,1.2142,1.0009,8.66,true,1.9
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,15,0.7,0.04,10,2677500,231078.05,309190.4,254879.11,1.338,1.103,8.66,true,2
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,15,0.5,0.08,10,2677500,199513.23,309190.4,254879.11,1.5497,1.2775,8.66,true,1.95
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,15,0.5,0.06,10,2677500,181893.23,309190.4,254879.11,1.6998,1.4013,8.66,true,2.05
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,15,0.5,0.04,10,2677500,165055.75,309190.4,254879.11,1.8732,1.5442,8.66,true,2.15
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,15,0.3,0.08,10,2677500,119707.94,309190.4,254879.11,2.5829,2.1292,8.66,true,2.1
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,15,0.3,0.06,10,2677500,109135.94,309190.4,254879.11,2.8331,2.3354,8.66,true,2.2
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,15,0.3,0.04,10,2677500,99033.45,309190.4,254879.11,3.1221,2.5737,8.66,true,2.3
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,30,0.7,0.08,10,2205000,230027.02,309190.4,254879.11,1.3441,1.108,7.13,true,2.1
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,30,0.7,0.06,10,2205000,209712.19,309190.4,254879.11,1.4744,1.2154,7.13,true,2.2
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,30,0.7,0.04,10,2205000,190299.57,309190.4,254879.11,1.6248,1.3394,7.13,true,2.3
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,30,0.5,0.08,10,2205000,164305.01,309190.4,254879.11,1.8818,1.5513,7.13,true,2.25
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,30,0.5,0.06,10,2205000,149794.42,309190.4,254879.11,2.0641,1.7015,7.13,true,2.35
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,30,0.5,0.04,10,2205000,135928.27,309190.4,254879.11,2.2747,1.8751,7.13,true,2.45
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,30,0.3,0.08,10,2205000,98583.01,309190.4,254879.11,3.1363,2.5854,7.13,true,2.4
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,30,0.3,0.06,10,2205000,89876.65,309190.4,254879.11,3.4402,2.8359,7.13,true,2.5
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,30,0.3,0.04,10,2205000,81556.96,309190.4,254879.11,3.7911,3.1252,7.13,true,2.6
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,45,0.7,0.08,10,1732500,180735.51,309190.4,254879.11,1.7107,1.4102,5.6,true,2.4
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,45,0.7,0.06,10,1732500,164773.87,309190.4,254879.11,1.8765,1.5468,5.6,true,2.5
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,45,0.7,0.04,10,1732500,149521.09,309190.4,254879.11,2.0679,1.7046,5.6,true,2.6
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,45,0.5,0.08,10,1732500,129096.79,309190.4,254879.11,2.395,1.9743,5.6,true,2.55
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,45,0.5,0.06,10,1732500,117695.62,309190.4,254879.11,2.627,2.1656,5.6,true,2.65
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,45,0.5,0.04,10,1732500,106800.78,309190.4,254879.11,2.895,2.3865,5.6,true,2.75
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,45,0.3,0.08,10,1732500,77458.08,309190.4,254879.11,3.9917,3.2905,5.6,true,2.7
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,45,0.3,0.06,10,1732500,70617.37,309190.4,254879.11,4.3784,3.6093,5.6,true,2.8
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,45,0.3,0.04,10,1732500,64080.47,309190.4,254879.11,4.825,3.9775,5.6,true,2.9
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,60,0.7,0.08,10,1260000,131444.01,309190.4,254879.11,2.3523,1.9391,4.08,true,2.7
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,60,0.7,0.06,10,1260000,119835.54,309190.4,254879.11,2.5801,2.1269,4.08,true,2.8
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,60,0.7,0.04,10,1260000,108742.61,309190.4,254879.11,2.8433,2.3439,4.08,true,2.9
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,60,0.5,0.08,10,1260000,93888.58,309190.4,254879.11,3.2932,2.7147,4.08,true,2.85
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,60,0.5,0.06,10,1260000,85596.81,309190.4,254879.11,3.6122,2.9777,4.08,true,2.95
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,60,0.5,0.04,10,1260000,77673.29,309190.4,254879.11,3.9807,3.2814,4.08,true,3.05
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,60,0.3,0.08,10,1260000,56333.15,309190.4,254879.11,5.4886,4.5245,4.08,true,3
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,60,0.3,0.06,10,1260000,51358.09,309190.4,254879.11,6.0203,4.9628,4.08,true,3.1
commercial_portfolio_1mw,1 MW commercial portfolio,2.5,60,0.3,0.04,10,1260000,46603.98,309190.4,254879.11,6.6344,5.469,4.08,true,3.2
commercial_portfolio_1mw,1 MW commercial portfolio,3,0,0.7,0.08,10,3150000,328610.02,371028.48,305854.93,1.1291,0.9308,8.49,false,2
commercial_portfolio_1mw,1 MW commercial portfolio,3,0,0.7,0.06,10,3150000,299588.85,371028.48,305854.93,1.2385,1.0209,8.49,true,2.1
commercial_portfolio_1mw,1 MW commercial portfolio,3,0,0.7,0.04,10,3150000,271856.53,371028.48,305854.93,1.3648,1.1251,8.49,true,2.2
commercial_portfolio_1mw,1 MW commercial portfolio,3,0,0.5,0.08,10,3150000,234721.44,371028.48,305854.93,1.5807,1.3031,8.49,true,2.15
commercial_portfolio_1mw,1 MW commercial portfolio,3,0,0.5,0.06,10,3150000,213992.03,371028.48,305854.93,1.7338,1.4293,8.49,true,2.25
commercial_portfolio_1mw,1 MW commercial portfolio,3,0,0.5,0.04,10,3150000,194183.24,371028.48,305854.93,1.9107,1.5751,8.49,true,2.35
commercial_portfolio_1mw,1 MW commercial portfolio,3,0,0.3,0.08,10,3150000,140832.87,371028.48,305854.93,2.6345,2.1718,8.49,true,2.3
commercial_portfolio_1mw,1 MW commercial portfolio,3,0,0.3,0.06,10,3150000,128395.22,371028.48,305854.93,2.8897,2.3821,8.49,true,2.4
commercial_portfolio_1mw,1 MW commercial portfolio,3,0,0.3,0.04,10,3150000,116509.94,371028.48,305854.93,3.1845,2.6251,8.49,true,2.5
commercial_portfolio_1mw,1 MW commercial portfolio,3,15,0.7,0.08,10,2677500,279318.52,371028.48,305854.93,1.3283,1.095,7.22,true,2.3
commercial_portfolio_1mw,1 MW commercial portfolio,3,15,0.7,0.06,10,2677500,254650.52,371028.48,305854.93,1.457,1.2011,7.22,true,2.4
commercial_portfolio_1mw,1 MW commercial portfolio,3,15,0.7,0.04,10,2677500,231078.05,371028.48,305854.93,1.6056,1.3236,7.22,true,2.5
commercial_portfolio_1mw,1 MW commercial portfolio,3,15,0.5,0.08,10,2677500,199513.23,371028.48,305854.93,1.8597,1.533,7.22,true,2.45
commercial_portfolio_1mw,1 MW commercial portfolio,3,15,0.5,0.06,10,2677500,181893.23,371028.48,305854.93,2.0398,1.6815,7.22,true,2.55
commercial_portfolio_1mw,1 MW commercial portfolio,3,15,0.5,0.04,10,2677500,165055.75,371028.48,305854.93,2.2479,1.853,7.22,true,2.65
commercial_portfolio_1mw,1 MW commercial portfolio,3,15,0.3,0.08,10,2677500,119707.94,371028.48,305854.93,3.0994,2.555,7.22,true,2.6
commercial_portfolio_1mw,1 MW commercial portfolio,3,15,0.3,0.06,10,2677500,109135.94,371028.48,305854.93,3.3997,2.8025,7.22,true,2.7
commercial_portfolio_1mw,1 MW commercial portfolio,3,15,0.3,0.04,10,2677500,99033.45,371028.48,305854.93,3.7465,3.0884,7.22,true,2.8
commercial_portfolio_1mw,1 MW commercial portfolio,3,30,0.7,0.08,10,2205000,230027.02,371028.48,305854.93,1.613,1.3296,5.94,true,2.6
commercial_portfolio_1mw,1 MW commercial portfolio,3,30,0.7,0.06,10,2205000,209712.19,371028.48,305854.93,1.7692,1.4585,5.94,true,2.7
commercial_portfolio_1mw,1 MW commercial portfolio,3,30,0.7,0.04,10,2205000,190299.57,371028.48,305854.93,1.9497,1.6072,5.94,true,2.8
commercial_portfolio_1mw,1 MW commercial portfolio,3,30,0.5,0.08,10,2205000,164305.01,371028.48,305854.93,2.2582,1.8615,5.94,true,2.75
commercial_portfolio_1mw,1 MW commercial portfolio,3,30,0.5,0.06,10,2205000,149794.42,371028.48,305854.93,2.4769,2.0418,5.94,true,2.85
commercial_portfolio_1mw,1 MW commercial portfolio,3,30,0.5,0.04,10,2205000,135928.27,371028.48,305854.93,2.7296,2.2501,5.94,true,2.95
commercial_portfolio_1mw,1 MW commercial portfolio,3,30,0.3,0.08,10,2205000,98583.01,371028.48,305854.93,3.7636,3.1025,5.94,true,2.9
commercial_portfolio_1mw,1 MW commercial portfolio,3,30,0.3,0.06,10,2205000,89876.65,371028.48,305854.93,4.1282,3.4031,5.94,true,3
commercial_portfolio_1mw,1 MW commercial portfolio,3,30,0.3,0.04,10,2205000,81556.96,371028.48,305854.93,4.5493,3.7502,5.94,true,3.1
commercial_portfolio_1mw,1 MW commercial portfolio,3,45,0.7,0.08,10,1732500,180735.51,371028.48,305854.93,2.0529,1.6923,4.67,true,2.9
commercial_portfolio_1mw,1 MW commercial portfolio,3,45,0.7,0.06,10,1732500,164773.87,371028.48,305854.93,2.2517,1.8562,4.67,true,3
commercial_portfolio_1mw,1 MW commercial portfolio,3,45,0.7,0.04,10,1732500,149521.09,371028.48,305854.93,2.4814,2.0456,4.67,true,3.1
commercial_portfolio_1mw,1 MW commercial portfolio,3,45,0.5,0.08,10,1732500,129096.79,371028.48,305854.93,2.874,2.3692,4.67,true,3.05
commercial_portfolio_1mw,1 MW commercial portfolio,3,45,0.5,0.06,10,1732500,117695.62,371028.48,305854.93,3.1524,2.5987,4.67,true,3.15
commercial_portfolio_1mw,1 MW commercial portfolio,3,45,0.5,0.04,10,1732500,106800.78,371028.48,305854.93,3.474,2.8638,4.67,true,3.25
commercial_portfolio_1mw,1 MW commercial portfolio,3,45,0.3,0.08,10,1732500,77458.08,371028.48,305854.93,4.7901,3.9487,4.67,true,3.2
commercial_portfolio_1mw,1 MW commercial portfolio,3,45,0.3,0.06,10,1732500,70617.37,371028.48,305854.93,5.2541,4.3312,4.67,true,3.3
commercial_portfolio_1mw,1 MW commercial portfolio,3,45,0.3,0.04,10,1732500,64080.47,371028.48,305854.93,5.79,4.773,4.67,true,3.4
commercial_portfolio_1mw,1 MW commercial portfolio,3,60,0.7,0.08,10,1260000,131444.01,371028.48,305854.93,2.8227,2.3269,3.4,true,3.2
commercial_portfolio_1mw,1 MW commercial portfolio,3,60,0.7,0.06,10,1260000,119835.54,371028.48,305854.93,3.0961,2.5523,3.4,true,3.3
commercial_portfolio_1mw,1 MW commercial portfolio,3,60,0.7,0.04,10,1260000,108742.61,371028.48,305854.93,3.412,2.8127,3.4,true,3.4
commercial_portfolio_1mw,1 MW commercial portfolio,3,60,0.5,0.08,10,1260000,93888.58,371028.48,305854.93,3.9518,3.2576,3.4,true,3.35
commercial_portfolio_1mw,1 MW commercial portfolio,3,60,0.5,0.06,10,1260000,85596.81,371028.48,305854.93,4.3346,3.5732,3.4,true,3.45
commercial_portfolio_1mw,1 MW commercial portfolio,3,60,0.5,0.04,10,1260000,77673.29,371028.48,305854.93,4.7768,3.9377,3.4,true,3.55
commercial_portfolio_1mw,1 MW commercial portfolio,3,60,0.3,0.08,10,1260000,56333.15,371028.48,305854.93,6.5863,5.4294,3.4,true,3.5
commercial_portfolio_1mw,1 MW commercial portfolio,3,60,0.3,0.06,10,1260000,51358.09,371028.48,305854.93,7.2243,5.9553,3.4,true,3.6
commercial_portfolio_1mw,1 MW commercial portfolio,3,60,0.3,0.04,10,1260000,46603.98,371028.48,305854.93,7.9613,6.5629,3.4,true,3.7
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,0,0.7,0.08,10,3150000,328610.02,432866.56,356830.75,1.3173,1.0859,7.28,true,2.5
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,0,0.7,0.06,10,3150000,299588.85,432866.56,356830.75,1.4449,1.1911,7.28,true,2.6
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,0,0.7,0.04,10,3150000,271856.53,432866.56,356830.75,1.5923,1.3126,7.28,true,2.7
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,0,0.5,0.08,10,3150000,234721.44,432866.56,356830.75,1.8442,1.5202,7.28,true,2.65
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,0,0.5,0.06,10,3150000,213992.03,432866.56,356830.75,2.0228,1.6675,7.28,true,2.75
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,0,0.5,0.04,10,3150000,194183.24,432866.56,356830.75,2.2292,1.8376,7.28,true,2.85
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,0,0.3,0.08,10,3150000,140832.87,432866.56,356830.75,3.0736,2.5337,7.28,true,2.8
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,0,0.3,0.06,10,3150000,128395.22,432866.56,356830.75,3.3714,2.7792,7.28,true,2.9
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,0,0.3,0.04,10,3150000,116509.94,432866.56,356830.75,3.7153,3.0627,7.28,true,3
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,15,0.7,0.08,10,2677500,279318.52,432866.56,356830.75,1.5497,1.2775,6.19,true,2.8
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,15,0.7,0.06,10,2677500,254650.52,432866.56,356830.75,1.6998,1.4013,6.19,true,2.9
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,15,0.7,0.04,10,2677500,231078.05,432866.56,356830.75,1.8732,1.5442,6.19,true,3
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,15,0.5,0.08,10,2677500,199513.23,432866.56,356830.75,2.1696,1.7885,6.19,true,2.95
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,15,0.5,0.06,10,2677500,181893.23,432866.56,356830.75,2.3798,1.9618,6.19,true,3.05
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,15,0.5,0.04,10,2677500,165055.75,432866.56,356830.75,2.6225,2.1619,6.19,true,3.15
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,15,0.3,0.08,10,2677500,119707.94,432866.56,356830.75,3.616,2.9808,6.19,true,3.1
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,15,0.3,0.06,10,2677500,109135.94,432866.56,356830.75,3.9663,3.2696,6.19,true,3.2
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,15,0.3,0.04,10,2677500,99033.45,432866.56,356830.75,4.3709,3.6031,6.19,true,3.3
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,30,0.7,0.08,10,2205000,230027.02,432866.56,356830.75,1.8818,1.5513,5.09,true,3.1
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,30,0.7,0.06,10,2205000,209712.19,432866.56,356830.75,2.0641,1.7015,5.09,true,3.2
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,30,0.7,0.04,10,2205000,190299.57,432866.56,356830.75,2.2747,1.8751,5.09,true,3.3
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,30,0.5,0.08,10,2205000,164305.01,432866.56,356830.75,2.6345,2.1718,5.09,true,3.25
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,30,0.5,0.06,10,2205000,149794.42,432866.56,356830.75,2.8897,2.3821,5.09,true,3.35
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,30,0.5,0.04,10,2205000,135928.27,432866.56,356830.75,3.1845,2.6251,5.09,true,3.45
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,30,0.3,0.08,10,2205000,98583.01,432866.56,356830.75,4.3909,3.6196,5.09,true,3.4
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,30,0.3,0.06,10,2205000,89876.65,432866.56,356830.75,4.8162,3.9702,5.09,true,3.5
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,30,0.3,0.04,10,2205000,81556.96,432866.56,356830.75,5.3075,4.3752,5.09,true,3.6
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,45,0.7,0.08,10,1732500,180735.51,432866.56,356830.75,2.395,1.9743,4,true,3.4
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,45,0.7,0.06,10,1732500,164773.87,432866.56,356830.75,2.627,2.1656,4,true,3.5
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,45,0.7,0.04,10,1732500,149521.09,432866.56,356830.75,2.895,2.3865,4,true,3.6
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,45,0.5,0.08,10,1732500,129096.79,432866.56,356830.75,3.353,2.7641,4,true,3.55
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,45,0.5,0.06,10,1732500,117695.62,432866.56,356830.75,3.6778,3.0318,4,true,3.65
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,45,0.5,0.04,10,1732500,106800.78,432866.56,356830.75,4.053,3.3411,4,true,3.75
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,45,0.3,0.08,10,1732500,77458.08,432866.56,356830.75,5.5884,4.6068,4,true,3.7
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,45,0.3,0.06,10,1732500,70617.37,432866.56,356830.75,6.1297,5.053,4,true,3.8
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,45,0.3,0.04,10,1732500,64080.47,432866.56,356830.75,6.755,5.5685,4,true,3.9
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,60,0.7,0.08,10,1260000,131444.01,432866.56,356830.75,3.2932,2.7147,2.91,true,3.7
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,60,0.7,0.06,10,1260000,119835.54,432866.56,356830.75,3.6122,2.9777,2.91,true,3.8
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,60,0.7,0.04,10,1260000,108742.61,432866.56,356830.75,3.9807,3.2814,2.91,true,3.9
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,60,0.5,0.08,10,1260000,93888.58,432866.56,356830.75,4.6104,3.8006,2.91,true,3.85
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,60,0.5,0.06,10,1260000,85596.81,432866.56,356830.75,5.057,4.1687,2.91,true,3.95
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,60,0.5,0.04,10,1260000,77673.29,432866.56,356830.75,5.5729,4.594,2.91,true,4.05
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,60,0.3,0.08,10,1260000,56333.15,432866.56,356830.75,7.684,6.3343,2.91,true,4
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,60,0.3,0.06,10,1260000,51358.09,432866.56,356830.75,8.4284,6.9479,2.91,true,4.1
commercial_portfolio_1mw,1 MW commercial portfolio,3.5,60,0.3,0.04,10,1260000,46603.98,432866.56,356830.75,9.2882,7.6567,2.91,true,4.2
commercial_portfolio_1mw,1 MW commercial portfolio,4,0,0.7,0.08,10,3150000,328610.02,494704.64,407806.57,1.5054,1.241,6.37,true,3
commercial_portfolio_1mw,1 MW commercial portfolio,4,0,0.7,0.06,10,3150000,299588.85,494704.64,407806.57,1.6513,1.3612,6.37,true,3.1
commercial_portfolio_1mw,1 MW commercial portfolio,4,0,0.7,0.04,10,3150000,271856.53,494704.64,407806.57,1.8197,1.5001,6.37,true,3.2
commercial_portfolio_1mw,1 MW commercial portfolio,4,0,0.5,0.08,10,3150000,234721.44,494704.64,407806.57,2.1076,1.7374,6.37,true,3.15
commercial_portfolio_1mw,1 MW commercial portfolio,4,0,0.5,0.06,10,3150000,213992.03,494704.64,407806.57,2.3118,1.9057,6.37,true,3.25
commercial_portfolio_1mw,1 MW commercial portfolio,4,0,0.5,0.04,10,3150000,194183.24,494704.64,407806.57,2.5476,2.1001,6.37,true,3.35
commercial_portfolio_1mw,1 MW commercial portfolio,4,0,0.3,0.08,10,3150000,140832.87,494704.64,407806.57,3.5127,2.8957,6.37,true,3.3
commercial_portfolio_1mw,1 MW commercial portfolio,4,0,0.3,0.06,10,3150000,128395.22,494704.64,407806.57,3.853,3.1762,6.37,true,3.4
commercial_portfolio_1mw,1 MW commercial portfolio,4,0,0.3,0.04,10,3150000,116509.94,494704.64,407806.57,4.246,3.5002,6.37,true,3.5
commercial_portfolio_1mw,1 MW commercial portfolio,4,15,0.7,0.08,10,2677500,279318.52,494704.64,407806.57,1.7711,1.46,5.41,true,3.3
commercial_portfolio_1mw,1 MW commercial portfolio,4,15,0.7,0.06,10,2677500,254650.52,494704.64,407806.57,1.9427,1.6014,5.41,true,3.4
commercial_portfolio_1mw,1 MW commercial portfolio,4,15,0.7,0.04,10,2677500,231078.05,494704.64,407806.57,2.1409,1.7648,5.41,true,3.5
